,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167
101,0.522,0.342,0.269,0.0,0.849,2.719,0.0,6.877,6.024,5.294,0.0,4.844,5.303,5.407,0.0,0.0,6.679,0.0,4.663,0.0,2.786,2.214,1.501,1.018,0.586,0.0,0.257,0.307,0.837,0.0,6.127,6.456,6.199,5.635,0.0,4.887,5.055,5.268,0.0,6.186,0.0,6.445,4.695,0.0,0.0,2.747,2.016,1.946,0.689,0.452,0.378,0.418,1.003,2.979,6.18,7.084,6.15,5.483,4.354,4.515,0.0,5.296,0.0,6.147,0.0,6.764,0.0,3.54,3.257,0.0,1.993,1.106,0.648,0.398,0.0,0.36,0.864,2.836,6.052,6.876,6.171,5.407,5.032,5.267,5.324,5.334,5.672,6.14,6.991,0.0,4.686,3.777,3.595,3.059,2.424,1.348,0.798,0.451,0.323,0.349,0.826,2.586,5.731,6.806,0.0,5.278,5.101,5.44,5.816,0.0,5.832,6.318,5.916,5.886,0.0,4.033,3.412,3.258,3.127,1.865,1.336,0.788,0.638,0.405,0.413,0.745,1.442,2.202,3.475,4.321,4.595,5.146,5.371,4.807,4.823,0.0,4.59,4.552,4.059,0.0,3.261,3.231,3.487,2.511,1.388,0.83,0.648,0.395,0.39,0.629,1.18,1.734,2.116,3.117,3.847,0.0,4.724,4.722,4.661,0.0,4.671,4.426,0.0,0.0,3.125,2.569,1.801,1.036
102,0.586,0.0,0.257,0.307,0.837,0.0,6.127,6.456,6.199,5.635,0.0,4.887,5.055,5.268,0.0,6.186,0.0,6.445,4.695,0.0,0.0,2.747,2.016,1.946,0.689,0.452,0.378,0.418,1.003,2.979,6.18,7.084,6.15,5.483,4.354,4.515,0.0,5.296,0.0,6.147,0.0,6.764,0.0,3.54,3.257,0.0,1.993,1.106,0.648,0.398,0.0,0.36,0.864,2.836,6.052,6.876,6.171,5.407,5.032,5.267,5.324,5.334,5.672,6.14,6.991,0.0,4.686,3.777,3.595,3.059,2.424,1.348,0.798,0.451,0.323,0.349,0.826,2.586,5.731,6.806,0.0,5.278,5.101,5.44,5.816,0.0,5.832,6.318,5.916,5.886,0.0,4.033,3.412,3.258,3.127,1.865,1.336,0.788,0.638,0.405,0.413,0.745,1.442,2.202,3.475,4.321,4.595,5.146,5.371,4.807,4.823,0.0,4.59,4.552,4.059,0.0,3.261,3.231,3.487,2.511,1.388,0.83,0.648,0.395,0.39,0.629,1.18,1.734,2.116,3.117,3.847,0.0,4.724,4.722,4.661,0.0,4.671,4.426,0.0,0.0,3.125,2.569,1.801,1.036,0.588,0.37,0.31,0.299,0.84,2.687,5.872,6.901,6.328,5.246,4.587,4.692,4.899,0.0,5.433,5.85,6.66,6.456,4.757,3.219,2.739,2.315,3.626,1.644
103,0.689,0.452,0.378,0.418,1.003,2.979,6.18,7.084,6.15,5.483,4.354,4.515,0.0,5.296,0.0,6.147,0.0,6.764,0.0,3.54,3.257,0.0,1.993,1.106,0.648,0.398,0.0,0.36,0.864,2.836,6.052,6.876,6.171,5.407,5.032,5.267,5.324,5.334,5.672,6.14,6.991,0.0,4.686,3.777,3.595,3.059,2.424,1.348,0.798,0.451,0.323,0.349,0.826,2.586,5.731,6.806,0.0,5.278,5.101,5.44,5.816,0.0,5.832,6.318,5.916,5.886,0.0,4.033,3.412,3.258,3.127,1.865,1.336,0.788,0.638,0.405,0.413,0.745,1.442,2.202,3.475,4.321,4.595,5.146,5.371,4.807,4.823,0.0,4.59,4.552,4.059,0.0,3.261,3.231,3.487,2.511,1.388,0.83,0.648,0.395,0.39,0.629,1.18,1.734,2.116,3.117,3.847,0.0,4.724,4.722,4.661,0.0,4.671,4.426,0.0,0.0,3.125,2.569,1.801,1.036,0.588,0.37,0.31,0.299,0.84,2.687,5.872,6.901,6.328,5.246,4.587,4.692,4.899,0.0,5.433,5.85,6.66,6.456,4.757,3.219,2.739,2.315,3.626,1.644,0.626,0.338,0.267,0.315,0.862,2.722,5.77,6.965,6.332,5.582,4.702,5.089,5.138,0.0,5.282,6.082,6.899,6.21,4.746,3.448,3.016,2.843,1.777,1.043
104,0.648,0.398,0.0,0.36,0.864,2.836,6.052,6.876,6.171,5.407,5.032,5.267,5.324,5.334,5.672,6.14,6.991,0.0,4.686,3.777,3.595,3.059,2.424,1.348,0.798,0.451,0.323,0.349,0.826,2.586,5.731,6.806,0.0,5.278,5.101,5.44,5.816,0.0,5.832,6.318,5.916,5.886,0.0,4.033,3.412,3.258,3.127,1.865,1.336,0.788,0.638,0.405,0.413,0.745,1.442,2.202,3.475,4.321,4.595,5.146,5.371,4.807,4.823,0.0,4.59,4.552,4.059,0.0,3.261,3.231,3.487,2.511,1.388,0.83,0.648,0.395,0.39,0.629,1.18,1.734,2.116,3.117,3.847,0.0,4.724,4.722,4.661,0.0,4.671,4.426,0.0,0.0,3.125,2.569,1.801,1.036,0.588,0.37,0.31,0.299,0.84,2.687,5.872,6.901,6.328,5.246,4.587,4.692,4.899,0.0,5.433,5.85,6.66,6.456,4.757,3.219,2.739,2.315,3.626,1.644,0.626,0.338,0.267,0.315,0.862,2.722,5.77,6.965,6.332,5.582,4.702,5.089,5.138,0.0,5.282,6.082,6.899,6.21,4.746,3.448,3.016,2.843,1.777,1.043,0.538,0.381,0.275,0.35,0.941,2.859,6.1,7.192,6.405,5.392,4.852,5.038,5.242,5.281,5.745,0.0,6.701,6.574,4.808,3.634,3.223,2.833,2.112,2.91
105,0.798,0.451,0.323,0.349,0.826,2.586,5.731,6.806,0.0,5.278,5.101,5.44,5.816,0.0,5.832,6.318,5.916,5.886,0.0,4.033,3.412,3.258,3.127,1.865,1.336,0.788,0.638,0.405,0.413,0.745,1.442,2.202,3.475,4.321,4.595,5.146,5.371,4.807,4.823,0.0,4.59,4.552,4.059,0.0,3.261,3.231,3.487,2.511,1.388,0.83,0.648,0.395,0.39,0.629,1.18,1.734,2.116,3.117,3.847,0.0,4.724,4.722,4.661,0.0,4.671,4.426,0.0,0.0,3.125,2.569,1.801,1.036,0.588,0.37,0.31,0.299,0.84,2.687,5.872,6.901,6.328,5.246,4.587,4.692,4.899,0.0,5.433,5.85,6.66,6.456,4.757,3.219,2.739,2.315,3.626,1.644,0.626,0.338,0.267,0.315,0.862,2.722,5.77,6.965,6.332,5.582,4.702,5.089,5.138,0.0,5.282,6.082,6.899,6.21,4.746,3.448,3.016,2.843,1.777,1.043,0.538,0.381,0.275,0.35,0.941,2.859,6.1,7.192,6.405,5.392,4.852,5.038,5.242,5.281,5.745,0.0,6.701,6.574,4.808,3.634,3.223,2.833,2.112,2.91,1.381,0.417,0.327,0.338,0.856,2.781,5.955,7.26,6.303,4.648,4.734,4.884,5.197,5.106,5.677,5.994,6.864,6.736,5.021,3.962,3.511,3.166,3.196,2.737
106,1.336,0.788,0.638,0.405,0.413,0.745,1.442,2.202,3.475,4.321,4.595,5.146,5.371,4.807,4.823,0.0,4.59,4.552,4.059,0.0,3.261,3.231,3.487,2.511,1.388,0.83,0.648,0.395,0.39,0.629,1.18,1.734,2.116,3.117,3.847,0.0,4.724,4.722,4.661,0.0,4.671,4.426,0.0,0.0,3.125,2.569,1.801,1.036,0.588,0.37,0.31,0.299,0.84,2.687,5.872,6.901,6.328,5.246,4.587,4.692,4.899,0.0,5.433,5.85,6.66,6.456,4.757,3.219,2.739,2.315,3.626,1.644,0.626,0.338,0.267,0.315,0.862,2.722,5.77,6.965,6.332,5.582,4.702,5.089,5.138,0.0,5.282,6.082,6.899,6.21,4.746,3.448,3.016,2.843,1.777,1.043,0.538,0.381,0.275,0.35,0.941,2.859,6.1,7.192,6.405,5.392,4.852,5.038,5.242,5.281,5.745,0.0,6.701,6.574,4.808,3.634,3.223,2.833,2.112,2.91,1.381,0.417,0.327,0.338,0.856,2.781,5.955,7.26,6.303,4.648,4.734,4.884,5.197,5.106,5.677,5.994,6.864,6.736,5.021,3.962,3.511,3.166,3.196,2.737,0.983,0.948,0.442,0.418,0.921,2.824,6.035,7.241,6.166,5.388,4.993,5.228,5.64,5.521,5.816,0.0,6.604,0.0,4.91,3.974,3.527,0.0,2.991,2.181
107,1.388,0.83,0.648,0.395,0.39,0.629,1.18,1.734,2.116,3.117,3.847,0.0,4.724,4.722,4.661,0.0,4.671,4.426,0.0,0.0,3.125,2.569,1.801,1.036,0.588,0.37,0.31,0.299,0.84,2.687,5.872,6.901,6.328,5.246,4.587,4.692,4.899,0.0,5.433,5.85,6.66,6.456,4.757,3.219,2.739,2.315,3.626,1.644,0.626,0.338,0.267,0.315,0.862,2.722,5.77,6.965,6.332,5.582,4.702,5.089,5.138,0.0,5.282,6.082,6.899,6.21,4.746,3.448,3.016,2.843,1.777,1.043,0.538,0.381,0.275,0.35,0.941,2.859,6.1,7.192,6.405,5.392,4.852,5.038,5.242,5.281,5.745,0.0,6.701,6.574,4.808,3.634,3.223,2.833,2.112,2.91,1.381,0.417,0.327,0.338,0.856,2.781,5.955,7.26,6.303,4.648,4.734,4.884,5.197,5.106,5.677,5.994,6.864,6.736,5.021,3.962,3.511,3.166,3.196,2.737,0.983,0.948,0.442,0.418,0.921,2.824,6.035,7.241,6.166,5.388,4.993,5.228,5.64,5.521,5.816,0.0,6.604,0.0,4.91,3.974,3.527,0.0,2.991,2.181,1.677,0.935,0.736,0.405,0.413,0.745,1.442,2.202,3.497,4.366,4.482,0.0,5.285,5.057,4.855,0.0,4.755,4.687,4.444,0.0,3.34,3.497,3.0,2.256
108,0.588,0.37,0.31,0.299,0.84,2.687,5.872,6.901,6.328,5.246,4.587,4.692,4.899,0.0,5.433,5.85,6.66,6.456,4.757,3.219,2.739,2.315,3.626,1.644,0.626,0.338,0.267,0.315,0.862,2.722,5.77,6.965,6.332,5.582,4.702,5.089,5.138,0.0,5.282,6.082,6.899,6.21,4.746,3.448,3.016,2.843,1.777,1.043,0.538,0.381,0.275,0.35,0.941,2.859,6.1,7.192,6.405,5.392,4.852,5.038,5.242,5.281,5.745,0.0,6.701,6.574,4.808,3.634,3.223,2.833,2.112,2.91,1.381,0.417,0.327,0.338,0.856,2.781,5.955,7.26,6.303,4.648,4.734,4.884,5.197,5.106,5.677,5.994,6.864,6.736,5.021,3.962,3.511,3.166,3.196,2.737,0.983,0.948,0.442,0.418,0.921,2.824,6.035,7.241,6.166,5.388,4.993,5.228,5.64,5.521,5.816,0.0,6.604,0.0,4.91,3.974,3.527,0.0,2.991,2.181,1.677,0.935,0.736,0.405,0.413,0.745,1.442,2.202,3.497,4.366,4.482,0.0,5.285,5.057,4.855,0.0,4.755,4.687,4.444,0.0,3.34,3.497,3.0,2.256,1.867,1.063,0.822,0.395,0.39,0.629,1.18,1.734,2.62,2.907,3.494,3.929,4.349,4.779,4.347,4.087,4.461,5.823,0.0,3.26,2.577,2.269,1.609,0.966
109,0.626,0.338,0.267,0.315,0.862,2.722,5.77,6.965,6.332,5.582,4.702,5.089,5.138,0.0,5.282,6.082,6.899,6.21,4.746,3.448,3.016,2.843,1.777,1.043,0.538,0.381,0.275,0.35,0.941,2.859,6.1,7.192,6.405,5.392,4.852,5.038,5.242,5.281,5.745,0.0,6.701,6.574,4.808,3.634,3.223,2.833,2.112,2.91,1.381,0.417,0.327,0.338,0.856,2.781,5.955,7.26,6.303,4.648,4.734,4.884,5.197,5.106,5.677,5.994,6.864,6.736,5.021,3.962,3.511,3.166,3.196,2.737,0.983,0.948,0.442,0.418,0.921,2.824,6.035,7.241,6.166,5.388,4.993,5.228,5.64,5.521,5.816,0.0,6.604,0.0,4.91,3.974,3.527,0.0,2.991,2.181,1.677,0.935,0.736,0.405,0.413,0.745,1.442,2.202,3.497,4.366,4.482,0.0,5.285,5.057,4.855,0.0,4.755,4.687,4.444,0.0,3.34,3.497,3.0,2.256,1.867,1.063,0.822,0.395,0.39,0.629,1.18,1.734,2.62,2.907,3.494,3.929,4.349,4.779,4.347,4.087,4.461,5.823,0.0,3.26,2.577,2.269,1.609,0.966,0.513,0.334,0.264,0.337,0.83,2.776,5.901,6.807,5.521,0.0,4.226,4.51,4.678,4.86,0.0,5.847,6.552,6.253,4.681,3.233,2.82,2.489,1.491,0.971
110,0.538,0.381,0.275,0.35,0.941,2.859,6.1,7.192,6.405,5.392,4.852,5.038,5.242,5.281,5.745,0.0,6.701,6.574,4.808,3.634,3.223,2.833,2.112,2.91,1.381,0.417,0.327,0.338,0.856,2.781,5.955,7.26,6.303,4.648,4.734,4.884,5.197,5.106,5.677,5.994,6.864,6.736,5.021,3.962,3.511,3.166,3.196,2.737,0.983,0.948,0.442,0.418,0.921,2.824,6.035,7.241,6.166,5.388,4.993,5.228,5.64,5.521,5.816,0.0,6.604,0.0,4.91,3.974,3.527,0.0,2.991,2.181,1.677,0.935,0.736,0.405,0.413,0.745,1.442,2.202,3.497,4.366,4.482,0.0,5.285,5.057,4.855,0.0,4.755,4.687,4.444,0.0,3.34,3.497,3.0,2.256,1.867,1.063,0.822,0.395,0.39,0.629,1.18,1.734,2.62,2.907,3.494,3.929,4.349,4.779,4.347,4.087,4.461,5.823,0.0,3.26,2.577,2.269,1.609,0.966,0.513,0.334,0.264,0.337,0.83,2.776,5.901,6.807,5.521,0.0,4.226,4.51,4.678,4.86,0.0,5.847,6.552,6.253,4.681,3.233,2.82,2.489,1.491,0.971,0.545,0.36,0.252,0.332,0.839,0.0,6.015,7.149,6.326,5.321,0.0,0.0,0.0,0.0,0.0,5.985,0.0,6.505,0.0,3.429,0.0,2.521,0.0,1.053
111,1.381,0.417,0.327,0.338,0.856,2.781,5.955,7.26,6.303,4.648,4.734,4.884,5.197,5.106,5.677,5.994,6.864,6.736,5.021,3.962,3.511,3.166,3.196,2.737,0.983,0.948,0.442,0.418,0.921,2.824,6.035,7.241,6.166,5.388,4.993,5.228,5.64,5.521,5.816,0.0,6.604,0.0,4.91,3.974,3.527,0.0,2.991,2.181,1.677,0.935,0.736,0.405,0.413,0.745,1.442,2.202,3.497,4.366,4.482,0.0,5.285,5.057,4.855,0.0,4.755,4.687,4.444,0.0,3.34,3.497,3.0,2.256,1.867,1.063,0.822,0.395,0.39,0.629,1.18,1.734,2.62,2.907,3.494,3.929,4.349,4.779,4.347,4.087,4.461,5.823,0.0,3.26,2.577,2.269,1.609,0.966,0.513,0.334,0.264,0.337,0.83,2.776,5.901,6.807,5.521,0.0,4.226,4.51,4.678,4.86,0.0,5.847,6.552,6.253,4.681,3.233,2.82,2.489,1.491,0.971,0.545,0.36,0.252,0.332,0.839,0.0,6.015,7.149,6.326,5.321,0.0,0.0,0.0,0.0,0.0,5.985,0.0,6.505,0.0,3.429,0.0,2.521,0.0,1.053,0.0,0.354,0.0,0.327,0.866,2.918,5.964,7.076,6.518,5.296,0.0,4.941,0.0,5.122,0.0,6.115,0.0,6.237,0.0,0.0,0.0,0.0,0.0,1.012
112,0.983,0.948,0.442,0.418,0.921,2.824,6.035,7.241,6.166,5.388,4.993,5.228,5.64,5.521,5.816,0.0,6.604,0.0,4.91,3.974,3.527,0.0,2.991,2.181,1.677,0.935,0.736,0.405,0.413,0.745,1.442,2.202,3.497,4.366,4.482,0.0,5.285,5.057,4.855,0.0,4.755,4.687,4.444,0.0,3.34,3.497,3.0,2.256,1.867,1.063,0.822,0.395,0.39,0.629,1.18,1.734,2.62,2.907,3.494,3.929,4.349,4.779,4.347,4.087,4.461,5.823,0.0,3.26,2.577,2.269,1.609,0.966,0.513,0.334,0.264,0.337,0.83,2.776,5.901,6.807,5.521,0.0,4.226,4.51,4.678,4.86,0.0,5.847,6.552,6.253,4.681,3.233,2.82,2.489,1.491,0.971,0.545,0.36,0.252,0.332,0.839,0.0,6.015,7.149,6.326,5.321,0.0,0.0,0.0,0.0,0.0,5.985,0.0,6.505,0.0,3.429,0.0,2.521,0.0,1.053,0.0,0.354,0.0,0.327,0.866,2.918,5.964,7.076,6.518,5.296,0.0,4.941,0.0,5.122,0.0,6.115,0.0,6.237,0.0,0.0,0.0,0.0,0.0,1.012,0.6,0.365,0.275,0.336,0.877,2.772,5.517,6.154,5.691,5.536,4.655,4.894,5.094,5.237,5.572,5.967,6.554,6.048,4.884,3.464,2.934,2.819,1.993,1.309
113,1.677,0.935,0.736,0.405,0.413,0.745,1.442,2.202,3.497,4.366,4.482,0.0,5.285,5.057,4.855,0.0,4.755,4.687,4.444,0.0,3.34,3.497,3.0,2.256,1.867,1.063,0.822,0.395,0.39,0.629,1.18,1.734,2.62,2.907,3.494,3.929,4.349,4.779,4.347,4.087,4.461,5.823,0.0,3.26,2.577,2.269,1.609,0.966,0.513,0.334,0.264,0.337,0.83,2.776,5.901,6.807,5.521,0.0,4.226,4.51,4.678,4.86,0.0,5.847,6.552,6.253,4.681,3.233,2.82,2.489,1.491,0.971,0.545,0.36,0.252,0.332,0.839,0.0,6.015,7.149,6.326,5.321,0.0,0.0,0.0,0.0,0.0,5.985,0.0,6.505,0.0,3.429,0.0,2.521,0.0,1.053,0.0,0.354,0.0,0.327,0.866,2.918,5.964,7.076,6.518,5.296,0.0,4.941,0.0,5.122,0.0,6.115,0.0,6.237,0.0,0.0,0.0,0.0,0.0,1.012,0.6,0.365,0.275,0.336,0.877,2.772,5.517,6.154,5.691,5.536,4.655,4.894,5.094,5.237,5.572,5.967,6.554,6.048,4.884,3.464,2.934,2.819,1.993,1.309,0.597,0.458,0.357,0.398,0.81,2.665,5.813,6.904,5.464,5.221,4.952,5.296,5.736,5.553,5.842,6.258,6.631,5.959,4.888,2.433,0.95,0.872,0.808,0.526
114,1.867,1.063,0.822,0.395,0.39,0.629,1.18,1.734,2.62,2.907,3.494,3.929,4.349,4.779,4.347,4.087,4.461,5.823,0.0,3.26,2.577,2.269,1.609,0.966,0.513,0.334,0.264,0.337,0.83,2.776,5.901,6.807,5.521,0.0,4.226,4.51,4.678,4.86,0.0,5.847,6.552,6.253,4.681,3.233,2.82,2.489,1.491,0.971,0.545,0.36,0.252,0.332,0.839,0.0,6.015,7.149,6.326,5.321,0.0,0.0,0.0,0.0,0.0,5.985,0.0,6.505,0.0,3.429,0.0,2.521,0.0,1.053,0.0,0.354,0.0,0.327,0.866,2.918,5.964,7.076,6.518,5.296,0.0,4.941,0.0,5.122,0.0,6.115,0.0,6.237,0.0,0.0,0.0,0.0,0.0,1.012,0.6,0.365,0.275,0.336,0.877,2.772,5.517,6.154,5.691,5.536,4.655,4.894,5.094,5.237,5.572,5.967,6.554,6.048,4.884,3.464,2.934,2.819,1.993,1.309,0.597,0.458,0.357,0.398,0.81,2.665,5.813,6.904,5.464,5.221,4.952,5.296,5.736,5.553,5.842,6.258,6.631,5.959,4.888,2.433,0.95,0.872,0.808,0.526,1.506,0.862,0.687,0.405,0.413,0.745,1.442,2.202,3.4,4.239,4.476,4.924,5.266,4.982,4.88,4.782,4.74,4.648,4.334,3.71,3.347,3.494,3.17,2.348
115,0.513,0.334,0.264,0.337,0.83,2.776,5.901,6.807,5.521,0.0,4.226,4.51,4.678,4.86,0.0,5.847,6.552,6.253,4.681,3.233,2.82,2.489,1.491,0.971,0.545,0.36,0.252,0.332,0.839,0.0,6.015,7.149,6.326,5.321,0.0,0.0,0.0,0.0,0.0,5.985,0.0,6.505,0.0,3.429,0.0,2.521,0.0,1.053,0.0,0.354,0.0,0.327,0.866,2.918,5.964,7.076,6.518,5.296,0.0,4.941,0.0,5.122,0.0,6.115,0.0,6.237,0.0,0.0,0.0,0.0,0.0,1.012,0.6,0.365,0.275,0.336,0.877,2.772,5.517,6.154,5.691,5.536,4.655,4.894,5.094,5.237,5.572,5.967,6.554,6.048,4.884,3.464,2.934,2.819,1.993,1.309,0.597,0.458,0.357,0.398,0.81,2.665,5.813,6.904,5.464,5.221,4.952,5.296,5.736,5.553,5.842,6.258,6.631,5.959,4.888,2.433,0.95,0.872,0.808,0.526,1.506,0.862,0.687,0.405,0.413,0.745,1.442,2.202,3.4,4.239,4.476,4.924,5.266,4.982,4.88,4.782,4.74,4.648,4.334,3.71,3.347,3.494,3.17,2.348,1.628,0.946,0.735,0.395,0.39,0.629,1.18,1.734,2.453,2.996,3.601,4.049,4.526,4.756,4.514,4.377,4.557,5.102,4.051,3.351,2.784,2.364,1.696,1.025
116,0.545,0.36,0.252,0.332,0.839,0.0,6.015,7.149,6.326,5.321,0.0,0.0,0.0,0.0,0.0,5.985,0.0,6.505,0.0,3.429,0.0,2.521,0.0,1.053,0.0,0.354,0.0,0.327,0.866,2.918,5.964,7.076,6.518,5.296,0.0,4.941,0.0,5.122,0.0,6.115,0.0,6.237,0.0,0.0,0.0,0.0,0.0,1.012,0.6,0.365,0.275,0.336,0.877,2.772,5.517,6.154,5.691,5.536,4.655,4.894,5.094,5.237,5.572,5.967,6.554,6.048,4.884,3.464,2.934,2.819,1.993,1.309,0.597,0.458,0.357,0.398,0.81,2.665,5.813,6.904,5.464,5.221,4.952,5.296,5.736,5.553,5.842,6.258,6.631,5.959,4.888,2.433,0.95,0.872,0.808,0.526,1.506,0.862,0.687,0.405,0.413,0.745,1.442,2.202,3.4,4.239,4.476,4.924,5.266,4.982,4.88,4.782,4.74,4.648,4.334,3.71,3.347,3.494,3.17,2.348,1.628,0.946,0.735,0.395,0.39,0.629,1.18,1.734,2.453,2.996,3.601,4.049,4.526,4.756,4.514,4.377,4.557,5.102,4.051,3.351,2.784,2.364,1.696,1.025,0.171,0.149,0.123,0.163,0.702,2.766,5.639,6.457,5.804,5.032,4.345,4.459,4.665,4.715,5.044,5.476,6.02,5.671,4.148,3.028,2.858,2.748,1.821,0.911
117,0.0,0.354,0.0,0.327,0.866,2.918,5.964,7.076,6.518,5.296,0.0,4.941,0.0,5.122,0.0,6.115,0.0,6.237,0.0,0.0,0.0,0.0,0.0,1.012,0.6,0.365,0.275,0.336,0.877,2.772,5.517,6.154,5.691,5.536,4.655,4.894,5.094,5.237,5.572,5.967,6.554,6.048,4.884,3.464,2.934,2.819,1.993,1.309,0.597,0.458,0.357,0.398,0.81,2.665,5.813,6.904,5.464,5.221,4.952,5.296,5.736,5.553,5.842,6.258,6.631,5.959,4.888,2.433,0.95,0.872,0.808,0.526,1.506,0.862,0.687,0.405,0.413,0.745,1.442,2.202,3.4,4.239,4.476,4.924,5.266,4.982,4.88,4.782,4.74,4.648,4.334,3.71,3.347,3.494,3.17,2.348,1.628,0.946,0.735,0.395,0.39,0.629,1.18,1.734,2.453,2.996,3.601,4.049,4.526,4.756,4.514,4.377,4.557,5.102,4.051,3.351,2.784,2.364,1.696,1.025,0.171,0.149,0.123,0.163,0.702,2.766,5.639,6.457,5.804,5.032,4.345,4.459,4.665,4.715,5.044,5.476,6.02,5.671,4.148,3.028,2.858,2.748,1.821,0.911,0.568,0.364,0.281,0.326,0.861,2.878,6.083,6.952,6.325,5.476,4.694,4.725,4.874,4.965,5.389,5.857,6.339,6.023,4.254,3.212,2.801,2.363,1.708,1.092
118,0.6,0.365,0.275,0.336,0.877,2.772,5.517,6.154,5.691,5.536,4.655,4.894,5.094,5.237,5.572,5.967,6.554,6.048,4.884,3.464,2.934,2.819,1.993,1.309,0.597,0.458,0.357,0.398,0.81,2.665,5.813,6.904,5.464,5.221,4.952,5.296,5.736,5.553,5.842,6.258,6.631,5.959,4.888,2.433,0.95,0.872,0.808,0.526,1.506,0.862,0.687,0.405,0.413,0.745,1.442,2.202,3.4,4.239,4.476,4.924,5.266,4.982,4.88,4.782,4.74,4.648,4.334,3.71,3.347,3.494,3.17,2.348,1.628,0.946,0.735,0.395,0.39,0.629,1.18,1.734,2.453,2.996,3.601,4.049,4.526,4.756,4.514,4.377,4.557,5.102,4.051,3.351,2.784,2.364,1.696,1.025,0.171,0.149,0.123,0.163,0.702,2.766,5.639,6.457,5.804,5.032,4.345,4.459,4.665,4.715,5.044,5.476,6.02,5.671,4.148,3.028,2.858,2.748,1.821,0.911,0.568,0.364,0.281,0.326,0.861,2.878,6.083,6.952,6.325,5.476,4.694,4.725,4.874,4.965,5.389,5.857,6.339,6.023,4.254,3.212,2.801,2.363,1.708,1.092,0.826,0.774,0.867,0.799,1.021,3.119,6.151,6.131,6.446,5.423,4.693,4.841,4.968,4.974,5.211,5.769,6.472,6.18,4.681,3.599,3.139,2.655,1.791,1.084
119,0.597,0.458,0.357,0.398,0.81,2.665,5.813,6.904,5.464,5.221,4.952,5.296,5.736,5.553,5.842,6.258,6.631,5.959,4.888,2.433,0.95,0.872,0.808,0.526,1.506,0.862,0.687,0.405,0.413,0.745,1.442,2.202,3.4,4.239,4.476,4.924,5.266,4.982,4.88,4.782,4.74,4.648,4.334,3.71,3.347,3.494,3.17,2.348,1.628,0.946,0.735,0.395,0.39,0.629,1.18,1.734,2.453,2.996,3.601,4.049,4.526,4.756,4.514,4.377,4.557,5.102,4.051,3.351,2.784,2.364,1.696,1.025,0.171,0.149,0.123,0.163,0.702,2.766,5.639,6.457,5.804,5.032,4.345,4.459,4.665,4.715,5.044,5.476,6.02,5.671,4.148,3.028,2.858,2.748,1.821,0.911,0.568,0.364,0.281,0.326,0.861,2.878,6.083,6.952,6.325,5.476,4.694,4.725,4.874,4.965,5.389,5.857,6.339,6.023,4.254,3.212,2.801,2.363,1.708,1.092,0.826,0.774,0.867,0.799,1.021,3.119,6.151,6.131,6.446,5.423,4.693,4.841,4.968,4.974,5.211,5.769,6.472,6.18,4.681,3.599,3.139,2.655,1.791,1.084,1.219,0.673,0.323,0.36,0.947,2.917,6.146,7.13,6.299,5.244,4.425,4.98,5.136,5.226,5.567,5.947,6.539,6.274,4.97,3.733,3.153,2.983,2.659,2.183
120,1.506,0.862,0.687,0.405,0.413,0.745,1.442,2.202,3.4,4.239,4.476,4.924,5.266,4.982,4.88,4.782,4.74,4.648,4.334,3.71,3.347,3.494,3.17,2.348,1.628,0.946,0.735,0.395,0.39,0.629,1.18,1.734,2.453,2.996,3.601,4.049,4.526,4.756,4.514,4.377,4.557,5.102,4.051,3.351,2.784,2.364,1.696,1.025,0.171,0.149,0.123,0.163,0.702,2.766,5.639,6.457,5.804,5.032,4.345,4.459,4.665,4.715,5.044,5.476,6.02,5.671,4.148,3.028,2.858,2.748,1.821,0.911,0.568,0.364,0.281,0.326,0.861,2.878,6.083,6.952,6.325,5.476,4.694,4.725,4.874,4.965,5.389,5.857,6.339,6.023,4.254,3.212,2.801,2.363,1.708,1.092,0.826,0.774,0.867,0.799,1.021,3.119,6.151,6.131,6.446,5.423,4.693,4.841,4.968,4.974,5.211,5.769,6.472,6.18,4.681,3.599,3.139,2.655,1.791,1.084,1.219,0.673,0.323,0.36,0.947,2.917,6.146,7.13,6.299,5.244,4.425,4.98,5.136,5.226,5.567,5.947,6.539,6.274,4.97,3.733,3.153,2.983,2.659,2.183,0.803,0.553,0.382,0.39,0.813,2.663,5.706,6.568,5.69,5.306,4.927,5.314,5.431,5.241,5.51,5.833,5.966,4.878,4.609,3.685,3.345,3.293,2.961,2.077
